Unnamed: 0,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition,lhand_hposition,rhand_vposition,rhand_hposition,hand_in_use,Unnamed: 22
395,P01_105_168,P01,P01_105,06:06.4,06:06.1,06:07.0,18305,18351,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
396,P01_105_169,P01,P01_105,06:07.6,06:07.3,06:08.4,18363,18422,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],"(2,1)","(3,1)",0,0,0,0,right,
398,P01_105_170,P01,P01_105,06:07.9,06:07.6,06:08.1,18380,18406,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
399,P01_105_171,P01,P01_105,06:11.6,06:11.4,06:12.5,18568,18625,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
400,P01_105_172,P01,P01_105,06:12.9,06:12.5,06:13.5,18624,18674,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
401,P01_105_173,P01,P01_105,06:13.9,06:13.6,06:14.8,18679,18738,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
402,P01_105_174,P01,P01_105,06:14.4,06:14.7,06:15.2,18733,18762,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
403,P01_105_175,P01,P01_105,06:15.6,06:15.3,06:33.5,18767,19677,stir food,stir,10,food,34,['food'],[34],"(2,1)",,-1,-1,0,0,right,
404,P01_105_176,P01,P01_105,06:34.1,06:34.1,06:34.9,19703,19743,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
405,P01_105_177,P01,P01_105,06:35.3,06:35.0,06:36.3,19749,19814,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
406,P01_105_178,P01,P01_105,06:38.1,06:37.9,06:38.6,19896,19932,pick up container,pick-up,0,container,21,['container'],[21],,,,,,,,
407,P01_105_179,P01,P01_105,06:38.9,06:38.7,06:39.4,19935,19968,open container,open,3,container,21,['container'],[21],,,,,,,,
409,P01_105_180,P01,P01_105,06:39.4,06:39.0,06:39.8,19951,19987,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
410,P01_105_181,P01,P01_105,06:39.9,06:39.8,06:40.2,19991,20011,pick up onion,pick-up,0,onion,16,['onion'],[16],"(2,1)","(2,1)",0,0,0,0,both,
412,P01_105_183,P01,P01_105,06:40.9,06:40.3,06:40.9,20017,20043,put down container,put-down,1,container,21,['container'],[21],,,,,,,,
411,P01_105_182,P01,P01_105,06:40.6,06:40.3,06:40.7,20016,20034,put down onion,put-down,1,onion,16,['onion'],[16],,,,,,,,
413,P01_105_184,P01,P01_105,06:41.1,06:40.9,06:41.6,20046,20081,pick up knife,pick-up,0,knife,4,['knife'],[4],,,,,,,,
414,P01_105_185,P01,P01_105,06:41.9,06:41.7,06:42.2,20084,20110,wipe knife,wipe,2,knife,4,['knife'],[4],,,,,,,,
415,P01_105_186,P01,P01_105,06:44.4,06:43.9,06:45.6,20193,20280,cut onion,cut,7,onion,16,['onion'],[16],"(2,1)",,-1,-1,0,0,right,
416,P01_105_187,P01,P01_105,06:45.9,06:45.7,06:46.1,20286,20303,pick up onion,pick-up,0,onion,16,['onion'],[16],,,,,,,,
417,P01_105_188,P01,P01_105,06:46.4,06:46.2,06:46.6,20310,20330,put onion into container,put-into,5,onion,16,"['onion', 'container']","[16, 21]",,,,,,,,
418,P01_105_189,P01,P01_105,06:46.6,06:46.8,06:47.2,20339,20361,pick up lid,pick-up,0,lid,6,['lid'],[6],,,,,,,,
420,P01_105_190,P01,P01_105,06:47.6,06:47.1,06:47.9,20357,20392,close container,close,4,container,21,['container'],[21],,,,,,,,
421,P01_105_191,P01,P01_105,06:49.3,06:49.2,06:49.7,20461,20487,pick up container,pick-up,0,container,21,['container'],[21],,,,,,,,
422,P01_105_192,P01,P01_105,06:50.1,06:50.0,06:51.0,20500,20549,open fridge,open,3,fridge,12,['fridge'],[12],,,,,,,,
423,P01_105_193,P01,P01_105,06:51.1,06:51.0,06:51.5,20551,20573,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]",,,,,,,,
424,P01_105_194,P01,P01_105,06:51.6,06:51.6,06:52.1,20579,20606,close fridge,close,4,fridge,12,['fridge'],[12],,,,,,,,
425,P01_105_195,P01,P01_105,06:53.6,06:53.8,06:54.2,20691,20709,pick up knife,pick-up,0,knife,4,['knife'],[4],,,,,,,,
426,P01_105_196,P01,P01_105,06:54.6,06:54.4,07:04.6,20721,21230,cut onion,cut,7,onion,16,['onion'],[16],"(2,1)",,-1,-1,0,0,right,
427,P01_105_197,P01,P01_105,07:04.6,07:04.7,07:05.8,21235,21291,take onion off knife,take-off,12,onion,16,"['onion', 'knife']","[16, 4]",,,,,,,,
428,P01_105_198,P01,P01_105,07:05.9,07:05.8,07:06.4,21289,21321,take onion off hand,take-off,12,onion,16,"['onion', 'hand']","[16, 11]",,,,,,,,
429,P01_105_199,P01,P01_105,07:06.4,07:06.3,07:07.0,21313,21348,pick up cutting board,pick-up,0,board:cutting,18,['board:cutting'],[18],,,,,,,,
432,P01_105_200,P01,P01_105,07:08.1,07:07.6,07:10.4,21382,21520,move onion into wok,move-into,11,onion,16,"['onion', 'wok']","[16, 5]","(2,1)","(2,1)",-1,-1,0,0,right,
433,P01_105_201,P01,P01_105,07:11.4,07:10.8,07:12.5,21537,21625,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",,,,,,,,
434,P01_105_202,P01,P01_105,07:13.4,07:13.1,07:14.4,21657,21717,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
435,P01_105_203,P01,P01_105,07:14.6,07:14.2,07:32.4,21712,22619,stir food,stir,10,food,34,['food'],[34],"(2,1)","(2,1)",-1,-1,0,0,right,
436,P01_105_204,P01,P01_105,07:32.9,07:32.5,07:35.0,22624,22749,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
437,P01_105_205,P01,P01_105,07:35.6,07:35.6,07:36.7,22782,22832,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
438,P01_105_206,P01,P01_105,07:36.6,07:36.5,07:37.5,22823,22874,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
439,P01_105_207,P01,P01_105,07:38.1,07:37.5,07:41.0,22873,23049,adjust hob,adjust,17,hob,24,['hob'],[24],"(2,1)","(2,1)",-1,-1,0,0,right,
440,P01_105_208,P01,P01_105,07:41.6,07:41.5,07:42.4,23073,23120,pick up tofu,pick-up,0,tofu,81,['tofu'],[81],"(2,1)","(3,1)",0,0,0,0,both,
441,P01_105_209,P01,P01_105,07:43.1,07:42.4,07:47.7,23120,23386,open box,open,3,box,23,['box'],[23],,,,,,,,
443,P01_105_210,P01,P01_105,07:44.1,07:43.1,07:45.2,23154,23260,take tofu off box,take-off,12,tofu,81,"['tofu', 'box']","[81, 23]",,,,,,,,
444,P01_105_211,P01,P01_105,07:45.4,07:45.0,07:46.1,23249,23302,put down tofu,put-down,1,tofu,81,['tofu'],[81],,,,,,,,
445,P01_105_212,P01,P01_105,07:46.1,07:46.1,07:47.0,23303,23348,take card off box,take-off,12,card,49,"['card', 'box']","[49, 23]",,,,,,,,
446,P01_105_213,P01,P01_105,07:47.1,07:47.1,07:47.6,23353,23381,put down box,put-down,1,box,23,['box'],[23],,,,,,,,
447,P01_105_214,P01,P01_105,07:53.1,07:52.6,07:53.9,23632,23693,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
449,P01_105_216,P01,P01_105,08:04.4,08:04.1,08:05.2,24206,24261,put down card,put-down,1,card,49,['card'],[49],,,,,,,,
448,P01_105_215,P01,P01_105,08:04.1,08:04.2,08:05.0,24209,24251,pick up bag,pick-up,0,bag,19,['bag'],[19],,,,,,,,
450,P01_105_217,P01,P01_105,08:05.1,08:05.1,08:07.6,24256,24378,put down bag,put-down,1,bag,19,['bag'],[19],,,,,,,,
451,P01_105_218,P01,P01_105,08:09.4,08:09.3,08:10.5,24467,24526,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
452,P01_105_219,P01,P01_105,08:10.1,08:10.3,08:12.0,24514,24599,pick up box,pick-up,0,box,23,['box'],[23],,,,,,,,
454,P01_105_220,P01,P01_105,08:11.4,08:10.5,08:15.3,24525,24765,flatten box,flatten,87,box,23,['box'],[23],,,,,,,,
455,P01_105_221,P01,P01_105,08:15.6,08:15.4,08:16.1,24769,24805,open garbage bin,open,3,bin:garbage,36,['bin:garbage'],[36],,,,,,,,
456,P01_105_222,P01,P01_105,08:16.1,08:16.2,08:16.5,24810,24826,throw box into garbage bin,throw-into,13,box,23,"['box', 'bin:garbage']","[23, 36]",,,,,,,,
457,P01_105_223,P01,P01_105,08:16.6,08:16.6,08:17.1,24827,24857,close garbage bin,close,4,bin:garbage,36,['bin:garbage'],[36],,,,,,,,
458,P01_105_224,P01,P01_105,08:19.1,08:18.9,08:19.8,24944,24992,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
459,P01_105_225,P01,P01_105,08:20.3,08:19.9,08:29.8,24995,25492,stir food,stir,10,food,34,['food'],[34],"(2,1)",,-1,-1,0,0,right,
460,P01_105_226,P01,P01_105,08:30.4,08:30.0,08:32.5,25497,25623,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
461,P01_105_227,P01,P01_105,08:32.9,08:32.7,08:33.7,25636,25686,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
462,P01_105_228,P01,P01_105,08:34.4,08:34.3,08:35.0,25714,25748,pick up tofu,pick-up,0,tofu,81,['tofu'],[81],,,,,,,,
463,P01_105_229,P01,P01_105,08:35.1,08:35.1,08:35.8,25757,25787,pick up knife,pick-up,0,knife,4,['knife'],[4],,,,,,,,
465,P01_105_230,P01,P01_105,08:37.1,08:36.8,08:43.3,25837,26164,open bag with knife,open-with,3,bag,19,"['bag', 'knife']","[19, 4]",,,,,,,,
466,P01_105_231,P01,P01_105,08:45.6,08:43.0,08:48.3,26150,26416,take tofu off bag,take-off,12,tofu,81,"['tofu', 'bag']","[81, 19]",,,,,,,,
467,P01_105_232,P01,P01_105,08:49.4,08:49.2,08:50.2,26460,26508,throw bag,throw,13,bag,19,['bag'],[19],,,,,,,,
468,P01_105_233,P01,P01_105,08:52.1,08:52.1,08:53.5,26606,26675,wipe cutting board with knife,wipe,2,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",,,,,,,,
469,P01_105_234,P01,P01_105,08:52.6,08:52.8,08:53.6,26639,26680,put down tofu,put-down,1,tofu,81,['tofu'],[81],,,,,,,,
470,P01_105_235,P01,P01_105,08:53.6,08:53.6,09:00.5,26681,27027,slice tofu,slice,7,tofu,81,['tofu'],[81],"(2,1)",,-1,-1,0,0,right,
471,P01_105_236,P01,P01_105,09:00.1,08:59.8,09:01.3,26989,27065,move tofu slices,move,11,slice:tofu,81,['slice:tofu'],[81],,,,,,,,
472,P01_105_237,P01,P01_105,09:01.4,09:01.3,09:07.2,27067,27360,dice tofu,dice,7,tofu,81,['tofu'],[81],"(2,1)","(2,1)",-1,-1,0,0,right,
473,P01_105_238,P01,P01_105,09:07.4,09:07.3,09:09.1,27363,27456,move tofu slices,move,11,slice:tofu,81,['slice:tofu'],[81],,,,,,,,
474,P01_105_239,P01,P01_105,09:09.1,09:09.2,09:15.2,27461,27758,dice tofu,dice,7,tofu,81,['tofu'],[81],"(2,1)","(2,1)",-1,-1,0,0,right,
476,P01_105_240,P01,P01_105,09:14.6,09:14.9,09:15.7,27746,27785,pick up cutting board,pick-up,0,board:cutting,18,['board:cutting'],[18],,,,,,,,
477,P01_105_241,P01,P01_105,09:16.9,09:17.0,09:18.6,27850,27927,move tofu into wok,move-into,11,tofu,81,"['tofu', 'wok']","[81, 5]","(2,1)","(2,1)",-1,-1,0,0,right,
478,P01_105_242,P01,P01_105,09:19.9,09:19.3,09:21.1,27967,28053,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",,,,,,,,
479,P01_105_243,P01,P01_105,09:21.9,09:21.8,09:22.8,28089,28139,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
480,P01_105_244,P01,P01_105,09:22.9,09:23.0,09:42.6,28151,29130,stir food,stir,10,food,34,['food'],[34],"(2,1)","(2,1)",-1,-1,0,0,right,
481,P01_105_245,P01,P01_105,09:43.1,09:42.9,09:43.7,29142,29185,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
482,P01_105_246,P01,P01_105,09:44.1,09:43.6,09:45.1,29177,29254,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
483,P01_105_247,P01,P01_105,09:46.6,09:46.2,09:47.2,29308,29359,pick up bag,pick-up,0,bag,19,['bag'],[19],,,,,,,,
484,P01_105_248,P01,P01_105,09:47.6,09:47.4,09:48.5,29367,29426,open bag,open,3,bag,19,['bag'],[19],,,,,,,,
485,P01_105_249,P01,P01_105,09:50.1,09:49.7,09:51.2,29486,29559,pick up pak choi,pick-up,0,choi:pak,151,['choi:pak'],[151],,,,,,,,
487,P01_105_250,P01,P01_105,09:51.1,09:51.1,09:51.8,29557,29589,put down pak choi,put-down,1,choi:pak,151,['choi:pak'],[151],,,,,,,,
488,P01_105_251,P01,P01_105,09:51.6,09:51.8,09:52.4,29591,29619,pick up pak choi,pick-up,0,choi:pak,151,['choi:pak'],[151],,,,,,,,
489,P01_105_252,P01,P01_105,09:52.4,09:52.5,09:52.7,29623,29637,pick up bag,pick-up,0,bag,19,['bag'],[19],,,,,,,,
490,P01_105_253,P01,P01_105,09:52.9,09:52.8,09:53.2,29642,29659,put down pak choi,put-down,1,choi:pak,151,['choi:pak'],[151],,,,,,,,
491,P01_105_254,P01,P01_105,09:54.9,09:54.8,09:56.1,29738,29806,throw bag into bin,throw-into,13,bag,19,"['bag', 'bin']","[19, 36]",,,,,,,,
492,P01_105_255,P01,P01_105,09:58.4,09:57.9,10:00.3,29894,30016,adjust rubbish bag,adjust,17,bag:rubbish,19,['bag:rubbish'],[19],,,,,,,,
493,P01_105_256,P01,P01_105,10:00.6,10:00.3,10:03.0,30013,30148,compress rubbish,compress,21,rubbish,54,['rubbish'],[54],,,,,,,,
494,P01_105_257,P01,P01_105,10:04.4,10:04.1,10:04.9,30203,30247,pour hand wash,pour,9,wash:hand,22,['wash:hand'],[22],,,,,,,,
495,P01_105_258,P01,P01_105,10:05.1,10:04.9,10:05.6,30245,30280,wash hands,wash,2,hand,11,['hand'],[11],,,,,,,,
496,P01_105_259,P01,P01_105,10:05.9,10:05.6,10:06.6,30280,30327,turn on tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
498,P01_105_260,P01,P01_105,10:08.6,10:06.3,10:12.7,30316,30633,rinse hands,rinse,2,hand,11,['hand'],[11],,,,,,,,
499,P01_105_261,P01,P01_105,10:12.6,10:12.7,10:13.0,30635,30652,turn off tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
500,P01_105_262,P01,P01_105,10:13.6,10:13.3,10:14.7,30664,30737,shake hands,shake,15,hand,11,['hand'],[11],,,,,,,,
501,P01_105_263,P01,P01_105,10:15.4,10:15.2,10:16.4,30762,30822,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],,,,,,,,
502,P01_105_264,P01,P01_105,10:16.6,10:17.1,10:22.5,30855,31125,dry hands,dry,14,hand,11,['hand'],[11],,,,,,,,
503,P01_105_265,P01,P01_105,10:22.6,10:22.6,10:23.1,31130,31156,put down cloth,put-down,1,cloth,17,['cloth'],[17],,,,,,,,
504,P01_105_266,P01,P01_105,10:23.6,10:23.6,10:24.8,31181,31239,pick up pak choi,pick-up,0,choi:pak,151,['choi:pak'],[151],,,,,,,,
505,P01_105_267,P01,P01_105,10:24.9,10:24.7,10:24.9,31233,31247,move cutting board and knife,move,11,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",,,,,,,,
506,P01_105_268,P01,P01_105,10:26.1,10:25.5,10:38.1,31273,31904,separate pak choi leaves,separate,52,choi:pak,151,['choi:pak'],[151],"(2,1)",,0,0,0,0,both,
507,P01_105_269,P01,P01_105,10:37.9,10:37.6,10:38.1,31880,31907,move bowl,move,11,bowl,7,['bowl'],[7],,,,,,,,
509,P01_105_270,P01,P01_105,10:38.1,10:38.0,10:38.8,31898,31942,pick up pak choi,pick-up,0,choi:pak,151,['choi:pak'],[151],,,,,,,,
510,P01_105_271,P01,P01_105,10:38.9,10:39.2,10:47.0,31960,32351,separate pak choi leaves,separate,52,choi:pak,151,['choi:pak'],[151],"(2,1)","(2,1)",0,0,0,0,both,
511,P01_105_272,P01,P01_105,10:47.1,10:47.2,10:47.6,32362,32378,pick up pak choi end,pick-up,0,pak,151,"['pak', 'end:choi']","[151, 151]",,,,,,,,
512,P01_105_273,P01,P01_105,10:48.9,10:48.4,10:49.2,32418,32461,open food bin,open,3,bin:food,36,['bin:food'],[36],,,,,,,,
513,P01_105_274,P01,P01_105,10:49.1,10:49.1,10:49.6,32456,32479,throw pak choi ends into bin,throw,13,choi:pak,151,"['choi:pak', 'bin']","[151, 36]",,,,,,,,
514,P01_105_275,P01,P01_105,10:49.6,10:49.6,10:50.1,32479,32507,close food bin,close,4,bin:food,36,['bin:food'],[36],,,,,,,,
515,P01_105_276,P01,P01_105,10:51.4,10:51.5,10:52.7,32576,32633,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
516,P01_105_277,P01,P01_105,10:53.1,10:52.6,10:54.6,32631,32728,pick up colander,pick-up,0,colander,39,['colander'],[39],,,,,,,,
517,P01_105_278,P01,P01_105,10:54.4,10:54.5,10:55.1,32724,32754,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
518,P01_105_279,P01,P01_105,10:57.4,10:57.2,10:58.0,32859,32899,move knife and spatula,move,11,knife,4,"['knife', 'spatula']","[4, 20]",,,,,,,,
520,P01_105_280,P01,P01_105,10:58.1,10:57.7,10:58.8,32882,32937,put down colander,put-down,1,colander,39,['colander'],[39],,,,,,,,
521,P01_105_281,P01,P01_105,11:00.4,10:59.8,11:01.2,32992,33058,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
522,P01_105_282,P01,P01_105,11:01.9,11:01.4,11:03.0,33070,33148,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],,,,,,,,
523,P01_105_283,P01,P01_105,11:03.1,11:03.0,11:04.3,33150,33213,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
524,P01_105_284,P01,P01_105,11:03.1,11:03.6,11:04.5,33180,33227,put down bowl,put-down,1,bowl,7,['bowl'],[7],,,,,,,,
525,P01_105_285,P01,P01_105,11:05.6,11:05.3,11:06.7,33263,33337,pick up pak choi leaves,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
526,P01_105_286,P01,P01_105,11:07.9,11:08.1,11:09.4,33403,33471,put pak choi leaves into colander,put-into,5,choi:pak,151,"['choi:pak', 'colander']","[151, 39]",,,,,,,,
527,P01_105_287,P01,P01_105,11:09.1,11:08.9,11:10.0,33443,33498,turn on tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
528,P01_105_288,P01,P01_105,11:09.9,11:09.9,11:17.1,33495,33856,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
529,P01_105_289,P01,P01_105,11:17.1,11:17.1,11:17.9,33856,33895,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
531,P01_105_290,P01,P01_105,11:18.1,11:17.9,11:18.3,33894,33916,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
532,P01_105_291,P01,P01_105,11:18.6,11:18.4,11:24.2,33921,34208,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
533,P01_105_292,P01,P01_105,11:24.6,11:24.6,11:25.9,34232,34297,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
534,P01_105_293,P01,P01_105,11:26.1,11:26.5,11:27.2,34322,34361,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
535,P01_105_294,P01,P01_105,11:27.1,11:27.2,11:34.5,34360,34727,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
536,P01_105_295,P01,P01_105,11:34.6,11:34.5,11:35.7,34725,34787,turn off tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
537,P01_105_296,P01,P01_105,11:34.9,11:34.9,11:35.9,34747,34793,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
538,P01_105_297,P01,P01_105,11:36.9,11:36.6,11:37.4,34832,34868,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
539,P01_105_298,P01,P01_105,11:37.9,11:37.7,11:47.0,34882,35348,stir food,stir,10,food,34,['food'],[34],"(2,1)",,-1,-1,0,0,right,
540,P01_105_299,P01,P01_105,11:47.4,11:47.0,11:48.2,35351,35408,tap spatula,tap,32,spatula,20,['spatula'],[20],,,,,,,,
543,P01_105_300,P01,P01_105,11:48.4,11:48.2,11:49.3,35410,35462,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
544,P01_105_301,P01,P01_105,11:49.9,11:49.1,11:50.6,35456,35528,turn on tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
545,P01_105_302,P01,P01_105,11:50.1,11:50.4,11:51.0,35519,35547,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
546,P01_105_303,P01,P01_105,11:50.9,11:51.0,11:56.6,35547,35831,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
547,P01_105_304,P01,P01_105,11:57.9,11:57.8,11:58.7,35892,35934,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
548,P01_105_305,P01,P01_105,11:58.6,11:58.7,11:59.8,35936,35988,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
549,P01_105_306,P01,P01_105,11:59.4,11:59.3,12:02.6,35966,36132,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
550,P01_105_307,P01,P01_105,12:03.4,12:02.7,12:03.9,36134,36196,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
551,P01_105_308,P01,P01_105,12:04.1,12:04.4,12:04.9,36219,36243,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
552,P01_105_309,P01,P01_105,12:05.1,12:04.8,12:09.3,36241,36466,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
554,P01_105_310,P01,P01_105,12:10.1,12:08.9,12:10.6,36445,36528,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
555,P01_105_311,P01,P01_105,12:11.1,12:10.9,12:11.6,36547,36582,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
556,P01_105_312,P01,P01_105,12:12.1,12:12.0,12:14.3,36597,36715,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
557,P01_105_313,P01,P01_105,12:15.1,12:14.4,12:15.4,36720,36772,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
558,P01_105_314,P01,P01_105,12:15.1,12:15.4,12:16.1,36768,36805,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
559,P01_105_315,P01,P01_105,12:15.9,12:16.0,12:21.2,36799,37059,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
560,P01_105_316,P01,P01_105,12:21.6,12:21.7,12:22.6,37084,37128,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
561,P01_105_317,P01,P01_105,12:22.1,12:22.3,12:23.7,37116,37183,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
562,P01_105_318,P01,P01_105,12:23.6,12:23.7,12:26.8,37183,37339,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
565,P01_105_320,P01,P01_105,12:28.6,12:26.0,12:28.6,37300,37432,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
563,P01_105_319,P01,P01_105,12:28.1,12:28.0,12:28.8,37401,37442,put pak choi leaf into bowl,put-into,5,leaf:pak:choi,62,"['leaf:pak:choi', 'bowl']","[62, 7]",,,,,,,,
566,P01_105_321,P01,P01_105,12:29.6,12:29.1,12:31.4,37457,37569,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
567,P01_105_322,P01,P01_105,12:31.6,12:31.5,12:32.3,37574,37614,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
568,P01_105_323,P01,P01_105,12:31.9,12:32.1,12:32.7,37606,37636,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
569,P01_105_324,P01,P01_105,12:33.1,12:32.6,12:35.8,37629,37790,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
570,P01_105_325,P01,P01_105,12:36.1,12:36.1,12:36.9,37803,37846,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
571,P01_105_326,P01,P01_105,12:38.6,12:36.4,12:37.4,37821,37868,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
572,P01_105_327,P01,P01_105,12:39.1,12:37.3,12:39.8,37866,37989,wash pak choi leaf,wash,2,leaf:pak:choi,62,['leaf:pak:choi'],[62],,,,,,,,
573,P01_105_328,P01,P01_105,12:40.1,12:39.8,12:40.4,37990,38020,turn off tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
574,P01_105_329,P01,P01_105,12:41.4,12:41.3,12:43.5,38063,38175,put pak choi leaves into bowl,put-into,5,choi:pak,151,"['choi:pak', 'bowl']","[151, 7]",,,,,,,,
576,P01_105_330,P01,P01_105,12:43.9,12:43.3,12:44.5,38166,38225,shake hands,shake,15,hand,11,['hand'],[11],,,,,,,,
577,P01_105_331,P01,P01_105,12:44.9,12:44.1,12:46.9,38205,38343,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
578,P01_105_332,P01,P01_105,12:45.9,12:46.2,12:59.0,38308,38948,stir food,stir,10,food,34,['food'],[34],"(2,1)",,-1,-1,0,0,right,
579,P01_105_333,P01,P01_105,12:59.4,12:58.9,13:00.0,38945,39002,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
